ClosedXML;0.96.0; DocumentFormat.OpenXml;2.16.0;https://www.nuget.org/api/v2/package/DocumentFormat.OpenXml/2.16.0
Microsoft.EntityFrameworkCore;5.0.9; Microsoft.EntityFrameworkCore.Analyzers;5.0.9;https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore.Analyzers/5.0.9
Microsoft.EntityFrameworkCore;5.0.9; Microsoft.Extensions.Caching.Memory;5.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Caching.Memory/5.0.0
Microsoft.EntityFrameworkCore;5.0.9; Microsoft.Extensions.Logging;5.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging/5.0.0
Microsoft.EntityFrameworkCore;5.0.9; Microsoft.EntityFrameworkCore.Abstractions;5.0.9;https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore.Abstractions/5.0.9
Microsoft.Extensions.DependencyInjection;5.0.2; Microsoft.Extensions.DependencyInjection.Abstractions;5.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/5.0.0
Microsoft.Extensions.DependencyInjection;5.0.2; Microsoft.Bcl.AsyncInterfaces;5.0.0;https://www.nuget.org/api/v2/package/Microsoft.Bcl.AsyncInterfaces/5.0.0
Microsoft.Extensions.Caching.Memory;5.0.0; Microsoft.Extensions.Caching.Abstractions;5.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Caching.Abstractions/5.0.0
Microsoft.Extensions.Caching.Memory;5.0.0; Microsoft.Extensions.Logging.Abstractions;5.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/5.0.0
Microsoft.Extensions.Caching.Memory;5.0.0; Microsoft.Extensions.Primitives;5.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/5.0.0
Microsoft.Extensions.Caching.Memory;5.0.0; Microsoft.Extensions.DependencyInjection.Abstractions;5.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/5.0.0
Microsoft.Extensions.Caching.Memory;5.0.0; Microsoft.Extensions.Options;5.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Options/5.0.0
Microsoft.EntityFrameworkCore.Design;7.0.3; Mono.TextTemplating;2.2.1;https://www.nuget.org/api/v2/package/Mono.TextTemplating/2.2.1
Microsoft.EntityFrameworkCore.Design;7.0.3; Microsoft.EntityFrameworkCore.Relational;7.0.3;https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore.Relational/7.0.3
Microsoft.EntityFrameworkCore.Design;7.0.3; Humanizer.Core;2.14.1;https://www.nuget.org/api/v2/package/Humanizer.Core/2.14.1
Microsoft.EntityFrameworkCore.Design;7.0.3; Microsoft.Extensions.DependencyModel;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyModel/7.0.0
Microsoft.EntityFrameworkCore.Relational;7.0.3; Microsoft.EntityFrameworkCore;7.0.3;https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore/7.0.3
Microsoft.EntityFrameworkCore.Relational;7.0.3; Microsoft.Extensions.Configuration.Abstractions;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/7.0.0
Microsoft.Extensions.Configuration.Abstractions;7.0.0; Microsoft.Extensions.Primitives;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/7.0.0
Humanizer.Core;2.14.1; NETStandard.Library;1.6.1;https://www.nuget.org/api/v2/package/NETStandard.Library/1.6.1
Microsoft.EntityFrameworkCore.Tools;7.0.3; Microsoft.EntityFrameworkCore.Design;7.0.3;https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore.Design/7.0.3
Microsoft.Extensions.Configuration.UserSecrets;7.0.0; Microsoft.Extensions.FileProviders.Physical;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Physical/7.0.0
Microsoft.Extensions.Configuration.UserSecrets;7.0.0; Microsoft.Extensions.Configuration.Json;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Json/7.0.0
Microsoft.Extensions.Configuration.UserSecrets;7.0.0; Microsoft.Extensions.Configuration.Abstractions;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/7.0.0
Microsoft.Extensions.Configuration.UserSecrets;7.0.0; Microsoft.Extensions.FileProviders.Abstractions;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/7.0.0
Microsoft.Extensions.FileProviders.Physical;7.0.0; Microsoft.Extensions.FileSystemGlobbing;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileSystemGlobbing/7.0.0
Microsoft.Extensions.FileProviders.Physical;7.0.0; Microsoft.Extensions.FileProviders.Abstractions;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/7.0.0
Microsoft.Extensions.FileProviders.Physical;7.0.0; Microsoft.Extensions.Primitives;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/7.0.0
Microsoft.Extensions.FileProviders.Abstractions;7.0.0; Microsoft.Extensions.Primitives;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/7.0.0
Microsoft.Extensions.Configuration.Json;7.0.0; Microsoft.Extensions.Configuration.FileExtensions;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.FileExtensions/7.0.0
Microsoft.Extensions.Configuration.Json;7.0.0; Microsoft.Extensions.Configuration;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration/7.0.0
Microsoft.Extensions.Configuration.Json;7.0.0; Microsoft.Extensions.Configuration.Abstractions;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/7.0.0
Microsoft.Extensions.Configuration.Json;7.0.0; Microsoft.Extensions.FileProviders.Abstractions;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/7.0.0
Microsoft.Extensions.Configuration.FileExtensions;7.0.0; Microsoft.Extensions.FileProviders.Physical;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Physical/7.0.0
Microsoft.Extensions.Configuration.FileExtensions;7.0.0; Microsoft.Extensions.Primitives;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/7.0.0
Microsoft.Extensions.Configuration.FileExtensions;7.0.0; Microsoft.Extensions.FileProviders.Abstractions;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/7.0.0
Microsoft.Extensions.Configuration.FileExtensions;7.0.0; Microsoft.Extensions.Configuration.Abstractions;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/7.0.0
Microsoft.Extensions.Configuration.FileExtensions;7.0.0; Microsoft.Extensions.Configuration;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration/7.0.0
Microsoft.Extensions.Configuration;7.0.0; Microsoft.Extensions.Primitives;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/7.0.0
Microsoft.Extensions.Configuration;7.0.0; Microsoft.Extensions.Configuration.Abstractions;7.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/7.0.0
Npgsql.EntityFrameworkCore.PostgreSQL;7.0.3; Microsoft.EntityFrameworkCore.Abstractions;[7.0.3, 8.0.0);https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore.Abstractions/[7.0.3, 8.0.0)
Npgsql.EntityFrameworkCore.PostgreSQL;7.0.3; Microsoft.EntityFrameworkCore.Relational;[7.0.3, 8.0.0);https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore.Relational/[7.0.3, 8.0.0)
Npgsql.EntityFrameworkCore.PostgreSQL;7.0.3; Npgsql;7.0.2;https://www.nuget.org/api/v2/package/Npgsql/7.0.2
Npgsql.EntityFrameworkCore.PostgreSQL;7.0.3; Microsoft.EntityFrameworkCore;[7.0.3, 8.0.0);https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore/[7.0.3, 8.0.0)
Npgsql;7.0.2; Microsoft.Extensions.Logging.Abstractions;6.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/6.0.0
Npgsql;7.0.2; Microsoft.Bcl.HashCode;1.1.1;https://www.nuget.org/api/v2/package/Microsoft.Bcl.HashCode/1.1.1
RabbitMQ.Client.Core.DependencyInjection;5.0.0; Newtonsoft.Json;12.0.3;https://www.nuget.org/api/v2/package/Newtonsoft.Json/12.0.3
RabbitMQ.Client.Core.DependencyInjection;5.0.0; RabbitMQ.Client;6.2.1;https://www.nuget.org/api/v2/package/RabbitMQ.Client/6.2.1
RabbitMQ.Client.Core.DependencyInjection;5.0.0; Microsoft.Extensions.Hosting.Abstractions;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Hosting.Abstractions/3.1.12
RabbitMQ.Client.Core.DependencyInjection;5.0.0; Microsoft.Extensions.Logging;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging/3.1.12
RabbitMQ.Client.Core.DependencyInjection;5.0.0; Microsoft.Extensions.DependencyInjection;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection/3.1.12
Newtonsoft.Json;12.0.3; NETStandard.Library;1.6.1;https://www.nuget.org/api/v2/package/NETStandard.Library/1.6.1
Newtonsoft.Json;12.0.3; Microsoft.CSharp;4.3.0;https://www.nuget.org/api/v2/package/Microsoft.CSharp/4.3.0
Microsoft.Extensions.Hosting.Abstractions;3.1.12; Microsoft.Bcl.AsyncInterfaces;1.1.1;https://www.nuget.org/api/v2/package/Microsoft.Bcl.AsyncInterfaces/1.1.1
Microsoft.Extensions.Hosting.Abstractions;3.1.12; Microsoft.Extensions.DependencyInjection.Abstractions;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/3.1.12
Microsoft.Extensions.Hosting.Abstractions;3.1.12; Microsoft.Extensions.Logging.Abstractions;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/3.1.12
Microsoft.Extensions.Hosting.Abstractions;3.1.12; Microsoft.Extensions.FileProviders.Abstractions;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/3.1.12
Microsoft.Extensions.Hosting.Abstractions;3.1.12; Microsoft.Extensions.Configuration.Abstractions;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/3.1.12
Microsoft.Extensions.FileProviders.Abstractions;3.1.12; Microsoft.Extensions.Primitives;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/3.1.12
Microsoft.Extensions.Configuration.Abstractions;3.1.12; Microsoft.Extensions.Primitives;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/3.1.12
Microsoft.Extensions.Logging;3.1.12; Microsoft.Extensions.Configuration.Binder;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Binder/3.1.12
Microsoft.Extensions.Logging;3.1.12; Microsoft.Extensions.Logging.Abstractions;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/3.1.12
Microsoft.Extensions.Logging;3.1.12; Microsoft.Extensions.Options;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Options/3.1.12
Microsoft.Extensions.Logging;3.1.12; Microsoft.Extensions.DependencyInjection;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection/3.1.12
Microsoft.Extensions.Configuration.Binder;3.1.12; Microsoft.Extensions.Configuration;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration/3.1.12
Microsoft.Extensions.Configuration;3.1.12; Microsoft.Extensions.Configuration.Abstractions;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/3.1.12
Microsoft.Extensions.Options;3.1.12; Microsoft.Extensions.DependencyInjection.Abstractions;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/3.1.12
Microsoft.Extensions.Options;3.1.12; Microsoft.Extensions.Primitives;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/3.1.12
Microsoft.Extensions.DependencyInjection;3.1.12; Microsoft.Extensions.DependencyInjection.Abstractions;3.1.12;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/3.1.12
Microsoft.Extensions.DependencyInjection;3.1.12; Microsoft.Bcl.AsyncInterfaces;1.1.1;https://www.nuget.org/api/v2/package/Microsoft.Bcl.AsyncInterfaces/1.1.1
Serilog.AspNetCore;4.1.0; Serilog.Sinks.File;4.1.0;https://www.nuget.org/api/v2/package/Serilog.Sinks.File/4.1.0
Serilog.AspNetCore;4.1.0; Serilog.Settings.Configuration;3.1.0;https://www.nuget.org/api/v2/package/Serilog.Settings.Configuration/3.1.0
Serilog.AspNetCore;4.1.0; Serilog.Sinks.Debug;2.0.0;https://www.nuget.org/api/v2/package/Serilog.Sinks.Debug/2.0.0
Serilog.AspNetCore;4.1.0; Microsoft.AspNetCore.Hosting.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Hosting.Abstractions/2.2.0
Serilog.AspNetCore;4.1.0; Microsoft.AspNetCore.Http.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http.Abstractions/2.2.0
Serilog.AspNetCore;4.1.0; Microsoft.Extensions.Logging;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging/3.1.8
Serilog.AspNetCore;4.1.0; Microsoft.Extensions.Logging;5.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging/5.0.0
Serilog.AspNetCore;4.1.0; Serilog.Extensions.Hosting;4.1.2;https://www.nuget.org/api/v2/package/Serilog.Extensions.Hosting/4.1.2
Serilog.AspNetCore;4.1.0; Serilog;2.10.0;https://www.nuget.org/api/v2/package/Serilog/2.10.0
Serilog.AspNetCore;4.1.0; Microsoft.Extensions.DependencyInjection;5.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection/5.0.0
Serilog.AspNetCore;4.1.0; Microsoft.Extensions.Logging;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging/2.2.0
Serilog.AspNetCore;4.1.0; Serilog.Sinks.Console;3.1.1;https://www.nuget.org/api/v2/package/Serilog.Sinks.Console/3.1.1
Serilog.AspNetCore;4.1.0; Serilog.Formatting.Compact;1.1.0;https://www.nuget.org/api/v2/package/Serilog.Formatting.Compact/1.1.0
Serilog.AspNetCore;4.1.0; Microsoft.Extensions.DependencyInjection;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection/2.2.0
Serilog.AspNetCore;4.1.0; Microsoft.Extensions.DependencyInjection;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection/3.1.8
Serilog.Sinks.File;4.1.0; Serilog;2.5.0;https://www.nuget.org/api/v2/package/Serilog/2.5.0
Serilog;2.5.0; Microsoft.CSharp;4.0.1;https://www.nuget.org/api/v2/package/Microsoft.CSharp/4.0.1
Serilog.Settings.Configuration;3.1.0; Microsoft.Extensions.Options.ConfigurationExtensions;1.1.2;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Options.ConfigurationExtensions/1.1.2
Serilog.Settings.Configuration;3.1.0; Microsoft.Extensions.DependencyModel;2.0.4;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyModel/2.0.4
Serilog.Settings.Configuration;3.1.0; Microsoft.Extensions.Options.ConfigurationExtensions;2.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Options.ConfigurationExtensions/2.0.0
Serilog.Settings.Configuration;3.1.0; Serilog;2.6.0;https://www.nuget.org/api/v2/package/Serilog/2.6.0
Microsoft.Extensions.DependencyModel;2.0.4; Newtonsoft.Json;9.0.1;https://www.nuget.org/api/v2/package/Newtonsoft.Json/9.0.1
Microsoft.Extensions.DependencyModel;2.0.4; Microsoft.DotNet.PlatformAbstractions;2.0.4;https://www.nuget.org/api/v2/package/Microsoft.DotNet.PlatformAbstractions/2.0.4
Newtonsoft.Json;9.0.1; Microsoft.CSharp;4.0.1;https://www.nuget.org/api/v2/package/Microsoft.CSharp/4.0.1
Serilog;2.6.0; Microsoft.CSharp;4.0.1;https://www.nuget.org/api/v2/package/Microsoft.CSharp/4.0.1
Serilog.Sinks.Debug;2.0.0; Serilog;2.10.0;https://www.nuget.org/api/v2/package/Serilog/2.10.0
Serilog;2.10.0; NETStandard.Library;1.6.1;https://www.nuget.org/api/v2/package/NETStandard.Library/1.6.1
Microsoft.Extensions.Logging;3.1.8; Microsoft.Extensions.DependencyInjection;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection/3.1.8
Microsoft.Extensions.Logging;3.1.8; Microsoft.Extensions.Logging.Abstractions;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/3.1.8
Microsoft.Extensions.Logging;3.1.8; Microsoft.Extensions.Configuration.Binder;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Binder/3.1.8
Microsoft.Extensions.Logging;3.1.8; Microsoft.Extensions.Options;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Options/3.1.8
Microsoft.Extensions.DependencyInjection;3.1.8; Microsoft.Bcl.AsyncInterfaces;1.1.1;https://www.nuget.org/api/v2/package/Microsoft.Bcl.AsyncInterfaces/1.1.1
Microsoft.Extensions.DependencyInjection;3.1.8; Microsoft.Extensions.DependencyInjection.Abstractions;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/3.1.8
Microsoft.Extensions.Configuration.Binder;3.1.8; Microsoft.Extensions.Configuration;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration/3.1.8
Microsoft.Extensions.Configuration;3.1.8; Microsoft.Extensions.Configuration.Abstractions;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/3.1.8
Microsoft.Extensions.Configuration.Abstractions;3.1.8; Microsoft.Extensions.Primitives;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/3.1.8
Microsoft.Extensions.Options;3.1.8; Microsoft.Extensions.Primitives;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/3.1.8
Microsoft.Extensions.Options;3.1.8; Microsoft.Extensions.DependencyInjection.Abstractions;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/3.1.8
Serilog.Extensions.Hosting;4.1.2; Microsoft.Extensions.Hosting.Abstractions;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Hosting.Abstractions/3.1.8
Serilog.Extensions.Hosting;4.1.2; Microsoft.Extensions.Logging.Abstractions;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/3.1.8
Serilog.Extensions.Hosting;4.1.2; Serilog;2.10.0;https://www.nuget.org/api/v2/package/Serilog/2.10.0
Serilog.Extensions.Hosting;4.1.2; Serilog.Extensions.Logging;3.0.1;https://www.nuget.org/api/v2/package/Serilog.Extensions.Logging/3.0.1
Serilog.Extensions.Hosting;4.1.2; Microsoft.Extensions.DependencyInjection.Abstractions;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/3.1.8
Microsoft.Extensions.Hosting.Abstractions;3.1.8; Microsoft.Bcl.AsyncInterfaces;1.1.1;https://www.nuget.org/api/v2/package/Microsoft.Bcl.AsyncInterfaces/1.1.1
Microsoft.Extensions.Hosting.Abstractions;3.1.8; Microsoft.Extensions.FileProviders.Abstractions;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/3.1.8
Microsoft.Extensions.Hosting.Abstractions;3.1.8; Microsoft.Extensions.Configuration.Abstractions;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/3.1.8
Microsoft.Extensions.Hosting.Abstractions;3.1.8; Microsoft.Extensions.Logging.Abstractions;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/3.1.8
Microsoft.Extensions.Hosting.Abstractions;3.1.8; Microsoft.Extensions.DependencyInjection.Abstractions;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/3.1.8
Microsoft.Extensions.FileProviders.Abstractions;3.1.8; Microsoft.Extensions.Primitives;3.1.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/3.1.8
Serilog.Extensions.Logging;3.0.1; Serilog;2.8.0;https://www.nuget.org/api/v2/package/Serilog/2.8.0
Serilog.Extensions.Logging;3.0.1; Microsoft.Extensions.Logging;2.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging/2.0.0
Serilog;2.8.0; NETStandard.Library;1.6.1;https://www.nuget.org/api/v2/package/NETStandard.Library/1.6.1
Serilog.Sinks.Console;3.1.1; Serilog;2.5.0;https://www.nuget.org/api/v2/package/Serilog/2.5.0
Serilog.Formatting.Compact;1.1.0; Serilog;2.8.0;https://www.nuget.org/api/v2/package/Serilog/2.8.0
Serilog.Formatting.Compact;1.1.0; NETStandard.Library;1.6.1;https://www.nuget.org/api/v2/package/NETStandard.Library/1.6.1
Microsoft.Extensions.DependencyInjection;2.2.0; Microsoft.Extensions.DependencyInjection.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/2.2.0
SkiaSharp;2.88.3; SkiaSharp.NativeAssets.Tizen;2.88.3;https://www.nuget.org/api/v2/package/SkiaSharp.NativeAssets.Tizen/2.88.3
SkiaSharp;2.88.3; SkiaSharp.NativeAssets.watchOS;2.88.3;https://www.nuget.org/api/v2/package/SkiaSharp.NativeAssets.watchOS/2.88.3
SkiaSharp;2.88.3; SkiaSharp.NativeAssets.Android;2.88.3;https://www.nuget.org/api/v2/package/SkiaSharp.NativeAssets.Android/2.88.3
SkiaSharp;2.88.3; SkiaSharp.NativeAssets.iOS;2.88.3;https://www.nuget.org/api/v2/package/SkiaSharp.NativeAssets.iOS/2.88.3
SkiaSharp;2.88.3; SkiaSharp.NativeAssets.UWP;2.88.3;https://www.nuget.org/api/v2/package/SkiaSharp.NativeAssets.UWP/2.88.3
SkiaSharp;2.88.3; SkiaSharp.NativeAssets.tvOS;2.88.3;https://www.nuget.org/api/v2/package/SkiaSharp.NativeAssets.tvOS/2.88.3
SkiaSharp;2.88.3; SkiaSharp.NativeAssets.Win32;2.88.3;https://www.nuget.org/api/v2/package/SkiaSharp.NativeAssets.Win32/2.88.3
SkiaSharp;2.88.3; SkiaSharp.NativeAssets.MacCatalyst;2.88.3;https://www.nuget.org/api/v2/package/SkiaSharp.NativeAssets.MacCatalyst/2.88.3
SkiaSharp;2.88.3; SkiaSharp.NativeAssets.macOS;2.88.3;https://www.nuget.org/api/v2/package/SkiaSharp.NativeAssets.macOS/2.88.3
SkiaSharp.NativeAssets.Linux;2.88.3; SkiaSharp;2.88.3;https://www.nuget.org/api/v2/package/SkiaSharp/2.88.3
Swashbuckle.AspNetCore;6.2.3; Swashbuckle.AspNetCore.SwaggerUI;6.2.3;https://www.nuget.org/api/v2/package/Swashbuckle.AspNetCore.SwaggerUI/6.2.3
Swashbuckle.AspNetCore;6.2.3; Microsoft.Extensions.ApiDescription.Server;3.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.ApiDescription.Server/3.0.0
Swashbuckle.AspNetCore;6.2.3; Swashbuckle.AspNetCore.SwaggerGen;6.2.3;https://www.nuget.org/api/v2/package/Swashbuckle.AspNetCore.SwaggerGen/6.2.3
Swashbuckle.AspNetCore;6.2.3; Swashbuckle.AspNetCore.Swagger;6.2.3;https://www.nuget.org/api/v2/package/Swashbuckle.AspNetCore.Swagger/6.2.3
Swashbuckle.AspNetCore.SwaggerUI;6.2.3; Microsoft.AspNetCore.StaticFiles;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.StaticFiles/2.1.0
Swashbuckle.AspNetCore.SwaggerUI;6.2.3; Microsoft.AspNetCore.Routing;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Routing/2.1.0
Swashbuckle.AspNetCore.SwaggerUI;6.2.3; Microsoft.Extensions.FileProviders.Embedded;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Embedded/2.1.0
Microsoft.AspNetCore.StaticFiles;2.1.0; Microsoft.Extensions.FileProviders.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/2.1.0
Microsoft.AspNetCore.StaticFiles;2.1.0; Microsoft.Extensions.Logging.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/2.1.0
Microsoft.AspNetCore.StaticFiles;2.1.0; Microsoft.Extensions.WebEncoders;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.WebEncoders/2.1.0
Microsoft.AspNetCore.StaticFiles;2.1.0; Microsoft.AspNetCore.Hosting.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Hosting.Abstractions/2.1.0
Microsoft.AspNetCore.StaticFiles;2.1.0; Microsoft.AspNetCore.Http.Extensions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http.Extensions/2.1.0
Microsoft.Extensions.FileProviders.Abstractions;2.1.0; Microsoft.Extensions.Primitives;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/2.1.0
Microsoft.Extensions.WebEncoders;2.1.0; Microsoft.Extensions.DependencyInjection.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/2.1.0
Microsoft.Extensions.WebEncoders;2.1.0; Microsoft.Extensions.Options;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Options/2.1.0
Microsoft.Extensions.Options;2.1.0; Microsoft.Extensions.DependencyInjection.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/2.1.0
Microsoft.Extensions.Options;2.1.0; Microsoft.Extensions.Primitives;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/2.1.0
Microsoft.AspNetCore.Hosting.Abstractions;2.1.0; Microsoft.AspNetCore.Hosting.Server.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Hosting.Server.Abstractions/2.1.0
Microsoft.AspNetCore.Hosting.Abstractions;2.1.0; Microsoft.Extensions.Hosting.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Hosting.Abstractions/2.1.0
Microsoft.AspNetCore.Hosting.Abstractions;2.1.0; Microsoft.AspNetCore.Http.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http.Abstractions/2.1.0
Microsoft.AspNetCore.Hosting.Server.Abstractions;2.1.0; Microsoft.Extensions.Configuration.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/2.1.0
Microsoft.AspNetCore.Hosting.Server.Abstractions;2.1.0; Microsoft.AspNetCore.Http.Features;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http.Features/2.1.0
