ClosedXML;0.105.0;https://www.nuget.org/api/v2/package/ClosedXML/0.105.0;ClosedXML.Parser;2.0.0;https://www.nuget.org/api/v2/package/ClosedXML.Parser/2.0.0
Microsoft.Extensions.Logging.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/9.0.0;Microsoft.Extensions.DependencyInjection.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/9.0.0
Microsoft.Extensions.Options;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Options/9.0.0;Microsoft.Extensions.Primitives;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/9.0.0
Microsoft.Extensions.Options;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Options/9.0.0;Microsoft.Extensions.DependencyInjection.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/9.0.0
Microsoft.Extensions.Hosting.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Hosting.Abstractions/9.0.0;Microsoft.Extensions.FileProviders.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/9.0.0
Microsoft.Extensions.Hosting.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Hosting.Abstractions/9.0.0;Microsoft.Extensions.Diagnostics.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Diagnostics.Abstractions/9.0.0
Microsoft.Extensions.Hosting.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Hosting.Abstractions/9.0.0;Microsoft.Extensions.DependencyInjection.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/9.0.0
Microsoft.Extensions.Hosting.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Hosting.Abstractions/9.0.0;Microsoft.Extensions.Logging.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/9.0.0
Microsoft.Extensions.Hosting.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Hosting.Abstractions/9.0.0;Microsoft.Bcl.AsyncInterfaces;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Bcl.AsyncInterfaces/9.0.0
Microsoft.Extensions.Hosting.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Hosting.Abstractions/9.0.0;Microsoft.Extensions.Configuration.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/9.0.0
Microsoft.Extensions.FileProviders.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/9.0.0;Microsoft.Extensions.Primitives;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/9.0.0
Microsoft.Extensions.Diagnostics.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Diagnostics.Abstractions/9.0.0;Microsoft.Extensions.Options;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Options/9.0.0
Microsoft.Extensions.Diagnostics.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Diagnostics.Abstractions/9.0.0;Microsoft.Extensions.DependencyInjection.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/9.0.0
Microsoft.Extensions.Configuration.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/9.0.0;Microsoft.Extensions.Primitives;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/9.0.0
Serilog.Formatting.Compact;3.0.0;https://www.nuget.org/api/v2/package/Serilog.Formatting.Compact/3.0.0;Serilog;4.0.0;https://www.nuget.org/api/v2/package/Serilog/4.0.0
Serilog.Settings.Configuration;9.0.0;https://www.nuget.org/api/v2/package/Serilog.Settings.Configuration/9.0.0;Microsoft.Extensions.DependencyModel;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyModel/9.0.0
Serilog.Settings.Configuration;9.0.0;https://www.nuget.org/api/v2/package/Serilog.Settings.Configuration/9.0.0;Serilog;4.2.0;https://www.nuget.org/api/v2/package/Serilog/4.2.0
Serilog.Settings.Configuration;9.0.0;https://www.nuget.org/api/v2/package/Serilog.Settings.Configuration/9.0.0;Microsoft.Extensions.Configuration.Binder;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Binder/9.0.0
Microsoft.Extensions.Configuration.Binder;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Binder/9.0.0;Microsoft.Extensions.Configuration.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/9.0.0
Microsoft.AspNetCore.Hosting.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Hosting.Abstractions/2.2.0;Microsoft.AspNetCore.Http.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http.Abstractions/2.2.0
Microsoft.AspNetCore.Hosting.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Hosting.Abstractions/2.2.0;Microsoft.AspNetCore.Hosting.Server.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Hosting.Server.Abstractions/2.2.0
Microsoft.AspNetCore.Hosting.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Hosting.Abstractions/2.2.0;Microsoft.Extensions.Hosting.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Hosting.Abstractions/2.2.0
Microsoft.AspNetCore.Hosting.Server.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Hosting.Server.Abstractions/2.2.0;Microsoft.Extensions.Configuration.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/2.2.0
Microsoft.AspNetCore.Hosting.Server.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Hosting.Server.Abstractions/2.2.0;Microsoft.AspNetCore.Http.Features;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http.Features/2.2.0
Microsoft.Extensions.Configuration.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/2.2.0;Microsoft.Extensions.Primitives;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/2.2.0
Microsoft.Extensions.Hosting.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Hosting.Abstractions/2.2.0;Microsoft.Extensions.Configuration.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/2.2.0
Microsoft.Extensions.Hosting.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Hosting.Abstractions/2.2.0;Microsoft.Extensions.FileProviders.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/2.2.0
Microsoft.Extensions.Hosting.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Hosting.Abstractions/2.2.0;Microsoft.Extensions.DependencyInjection.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/2.2.0
