  node_modules/@types/estree; 1.0.6; https://registry.npmjs.org/@types/estree/-/estree-1.0.6.tgz; Неизвестно; MIT; None
  node_modules/@types/express; 4.17.21; https://registry.npmjs.org/@types/express/-/express-4.17.21.tgz; Неизвестно; MIT; None
  node_modules/@types/express-serve-static-core; 5.0.6; https://registry.npmjs.org/@types/express-serve-static-core/-/express-serve-static-core-5.0.6.tgz; Неизвестно; MIT; None
  node_modules/@types/express/node_modules/@types/express-serve-static-core; 4.19.6; https://registry.npmjs.org/@types/express-serve-static-core/-/express-serve-static-core-4.19.6.tgz; Неизвестно; MIT; None
  node_modules/@types/graceful-fs; 4.1.9; https://registry.npmjs.org/@types/graceful-fs/-/graceful-fs-4.1.9.tgz; Неизвестно; MIT; None
  node_modules/@types/html-minifier-terser; 6.1.0; https://registry.npmjs.org/@types/html-minifier-terser/-/html-minifier-terser-6.1.0.tgz; Неизвестно; MIT; None
  node_modules/@types/http-errors; 2.0.4; https://registry.npmjs.org/@types/http-errors/-/http-errors-2.0.4.tgz; Неизвестно; MIT; None
  node_modules/@types/http-proxy; 1.17.16; https://registry.npmjs.org/@types/http-proxy/-/http-proxy-1.17.16.tgz; Неизвестно; MIT; None
  node_modules/@types/istanbul-lib-coverage; 2.0.6; https://registry.npmjs.org/@types/istanbul-lib-coverage/-/istanbul-lib-coverage-2.0.6.tgz; Неизвестно; MIT; None
  node_modules/@types/istanbul-lib-report; 3.0.3; https://registry.npmjs.org/@types/istanbul-lib-report/-/istanbul-lib-report-3.0.3.tgz; Неизвестно; MIT; None
  node_modules/@types/istanbul-reports; 3.0.4; https://registry.npmjs.org/@types/istanbul-reports/-/istanbul-reports-3.0.4.tgz; Неизвестно; MIT; None
  node_modules/@types/jest; 29.5.14; https://registry.npmjs.org/@types/jest/-/jest-29.5.14.tgz; Неизвестно; MIT; None
  node_modules/@types/jest/node_modules/ansi-styles; 5.2.0; https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz; Неизвестно; MIT; None
  node_modules/@types/jest/node_modules/pretty-format; 29.7.0; https://registry.npmjs.org/pretty-format/-/pretty-format-29.7.0.tgz; Неизвестно; MIT; None
  node_modules/@types/jest/node_modules/react-is; 18.3.1; https://registry.npmjs.org/react-is/-/react-is-18.3.1.tgz; Неизвестно; MIT; None
  node_modules/@types/jsdom; 20.0.1; https://registry.npmjs.org/@types/jsdom/-/jsdom-20.0.1.tgz; Неизвестно; MIT; None
  node_modules/@types/json-schema; 7.0.15; https://registry.npmjs.org/@types/json-schema/-/json-schema-7.0.15.tgz; Неизвестно; MIT; None
  node_modules/@types/mime; 1.3.5; https://registry.npmjs.org/@types/mime/-/mime-1.3.5.tgz; Неизвестно; MIT; None
  node_modules/@types/node; 22.13.4; https://registry.npmjs.org/@types/node/-/node-22.13.4.tgz; Неизвестно; MIT; None
  node_modules/@types/node-forge; 1.3.11; https://registry.npmjs.org/@types/node-forge/-/node-forge-1.3.11.tgz; Неизвестно; MIT; None
  node_modules/@types/parse-json; 4.0.2; https://registry.npmjs.org/@types/parse-json/-/parse-json-4.0.2.tgz; Неизвестно; MIT; None
  node_modules/@types/qs; 6.9.18; https://registry.npmjs.org/@types/qs/-/qs-6.9.18.tgz; Неизвестно; MIT; None
  node_modules/@types/range-parser; 1.2.7; https://registry.npmjs.org/@types/range-parser/-/range-parser-1.2.7.tgz; Неизвестно; MIT; None
  node_modules/@types/react; 19.0.10; https://registry.npmjs.org/@types/react/-/react-19.0.10.tgz; Неизвестно; MIT; None
  node_modules/@types/react-dom; 19.0.4; https://registry.npmjs.org/@types/react-dom/-/react-dom-19.0.4.tgz; Неизвестно; MIT; None
  node_modules/@types/retry; 0.12.2; https://registry.npmjs.org/@types/retry/-/retry-0.12.2.tgz; Неизвестно; MIT; None
  node_modules/@types/send; 0.17.4; https://registry.npmjs.org/@types/send/-/send-0.17.4.tgz; Неизвестно; MIT; None
  node_modules/@types/serve-index; 1.9.4; https://registry.npmjs.org/@types/serve-index/-/serve-index-1.9.4.tgz; Неизвестно; MIT; None
  node_modules/@types/serve-static; 1.15.7; https://registry.npmjs.org/@types/serve-static/-/serve-static-1.15.7.tgz; Неизвестно; MIT; None
  node_modules/@types/sockjs; 0.3.36; https://registry.npmjs.org/@types/sockjs/-/sockjs-0.3.36.tgz; Неизвестно; MIT; None
  node_modules/@types/stack-utils; 2.0.3; https://registry.npmjs.org/@types/stack-utils/-/stack-utils-2.0.3.tgz; Неизвестно; MIT; None
  node_modules/@types/tough-cookie; 4.0.5; https://registry.npmjs.org/@types/tough-cookie/-/tough-cookie-4.0.5.tgz; Неизвестно; MIT; None
  node_modules/@types/use-sync-external-store; 0.0.6; https://registry.npmjs.org/@types/use-sync-external-store/-/use-sync-external-store-0.0.6.tgz; Неизвестно; MIT; None
  node_modules/@types/ws; 8.5.14; https://registry.npmjs.org/@types/ws/-/ws-8.5.14.tgz; Неизвестно; MIT; None
  node_modules/@types/yargs; 17.0.33; https://registry.npmjs.org/@types/yargs/-/yargs-17.0.33.tgz; Неизвестно; MIT; None
  node_modules/@types/yargs-parser; 21.0.3; https://registry.npmjs.org/@types/yargs-parser/-/yargs-parser-21.0.3.tgz; Неизвестно; MIT; None
  node_modules/@typescript-eslint/eslint-plugin; 8.24.1; https://registry.npmjs.org/@typescript-eslint/eslint-plugin/-/eslint-plugin-8.24.1.tgz; Неизвестно; MIT; None
  node_modules/@typescript-eslint/parser; 8.24.1; https://registry.npmjs.org/@typescript-eslint/parser/-/parser-8.24.1.tgz; Неизвестно; MIT; None
  node_modules/@typescript-eslint/scope-manager; 8.24.1; https://registry.npmjs.org/@typescript-eslint/scope-manager/-/scope-manager-8.24.1.tgz; Неизвестно; MIT; None
  node_modules/@typescript-eslint/type-utils; 8.24.1; https://registry.npmjs.org/@typescript-eslint/type-utils/-/type-utils-8.24.1.tgz; Неизвестно; MIT; None
  node_modules/@typescript-eslint/types; 8.24.1; https://registry.npmjs.org/@typescript-eslint/types/-/types-8.24.1.tgz; Неизвестно; MIT; None
  node_modules/@typescript-eslint/typescript-estree; 8.24.1; https://registry.npmjs.org/@typescript-eslint/typescript-estree/-/typescript-estree-8.24.1.tgz; Неизвестно; MIT; None
  node_modules/@typescript-eslint/typescript-estree/node_modules/brace-expansion; 2.0.1; https://registry.npmjs.org/brace-expansion/-/brace-expansion-2.0.1.tgz; Неизвестно; MIT; None
  node_modules/@typescript-eslint/typescript-estree/node_modules/minimatch; 9.0.5; https://registry.npmjs.org/minimatch/-/minimatch-9.0.5.tgz; Неизвестно; ISC; None
  node_modules/@typescript-eslint/utils; 8.24.1; https://registry.npmjs.org/@typescript-eslint/utils/-/utils-8.24.1.tgz; Неизвестно; MIT; None
  node_modules/@typescript-eslint/visitor-keys; 8.24.1; https://registry.npmjs.org/@typescript-eslint/visitor-keys/-/visitor-keys-8.24.1.tgz; Неизвестно; MIT; None
  node_modules/@webassemblyjs/ast; 1.14.1; https://registry.npmjs.org/@webassemblyjs/ast/-/ast-1.14.1.tgz; Неизвестно; MIT; None
  node_modules/@webassemblyjs/floating-point-hex-parser; 1.13.2; https://registry.npmjs.org/@webassemblyjs/floating-point-hex-parser/-/floating-point-hex-parser-1.13.2.tgz; Неизвестно; MIT; None
  node_modules/@webassemblyjs/helper-api-error; 1.13.2; https://registry.npmjs.org/@webassemblyjs/helper-api-error/-/helper-api-error-1.13.2.tgz; Неизвестно; MIT; None
  node_modules/@webassemblyjs/helper-buffer; 1.14.1; https://registry.npmjs.org/@webassemblyjs/helper-buffer/-/helper-buffer-1.14.1.tgz; Неизвестно; MIT; None
  node_modules/@webassemblyjs/helper-numbers; 1.13.2; https://registry.npmjs.org/@webassemblyjs/helper-numbers/-/helper-numbers-1.13.2.tgz; Неизвестно; MIT; None
  node_modules/@webassemblyjs/helper-wasm-bytecode; 1.13.2; https://registry.npmjs.org/@webassemblyjs/helper-wasm-bytecode/-/helper-wasm-bytecode-1.13.2.tgz; Неизвестно; MIT; None
  node_modules/@webassemblyjs/helper-wasm-section; 1.14.1; https://registry.npmjs.org/@webassemblyjs/helper-wasm-section/-/helper-wasm-section-1.14.1.tgz; Неизвестно; MIT; None
  node_modules/@webassemblyjs/ieee754; 1.13.2; https://registry.npmjs.org/@webassemblyjs/ieee754/-/ieee754-1.13.2.tgz; Неизвестно; MIT; None
  node_modules/@webassemblyjs/leb128; 1.13.2; https://registry.npmjs.org/@webassemblyjs/leb128/-/leb128-1.13.2.tgz; Неизвестно; Apache-2.0; None
  node_modules/@webassemblyjs/utf8; 1.13.2; https://registry.npmjs.org/@webassemblyjs/utf8/-/utf8-1.13.2.tgz; Неизвестно; MIT; None
  node_modules/@webassemblyjs/wasm-edit; 1.14.1; https://registry.npmjs.org/@webassemblyjs/wasm-edit/-/wasm-edit-1.14.1.tgz; Неизвестно; MIT; None
  node_modules/@webassemblyjs/wasm-gen; 1.14.1; https://registry.npmjs.org/@webassemblyjs/wasm-gen/-/wasm-gen-1.14.1.tgz; Неизвестно; MIT; None
  node_modules/@webassemblyjs/wasm-opt; 1.14.1; https://registry.npmjs.org/@webassemblyjs/wasm-opt/-/wasm-opt-1.14.1.tgz; Неизвестно; MIT; None
  node_modules/@webassemblyjs/wasm-parser; 1.14.1; https://registry.npmjs.org/@webassemblyjs/wasm-parser/-/wasm-parser-1.14.1.tgz; Неизвестно; MIT; None
  node_modules/@webassemblyjs/wast-printer; 1.14.1; https://registry.npmjs.org/@webassemblyjs/wast-printer/-/wast-printer-1.14.1.tgz; Неизвестно; MIT; None
  node_modules/@webpack-cli/configtest; 3.0.1; https://registry.npmjs.org/@webpack-cli/configtest/-/configtest-3.0.1.tgz; Неизвестно; MIT; None
  node_modules/@webpack-cli/info; 3.0.1; https://registry.npmjs.org/@webpack-cli/info/-/info-3.0.1.tgz; Неизвестно; MIT; None
  node_modules/@webpack-cli/serve; 3.0.1; https://registry.npmjs.org/@webpack-cli/serve/-/serve-3.0.1.tgz; Неизвестно; MIT; None
  node_modules/@xtuc/ieee754; 1.2.0; https://registry.npmjs.org/@xtuc/ieee754/-/ieee754-1.2.0.tgz; Неизвестно; BSD-3-Clause; None
  node_modules/@xtuc/long; 4.2.2; https://registry.npmjs.org/@xtuc/long/-/long-4.2.2.tgz; Неизвестно; Apache-2.0; None
  node_modules/abab; 2.0.6; https://registry.npmjs.org/abab/-/abab-2.0.6.tgz; Неизвестно; BSD-3-Clause; None
  node_modules/accepts; 1.3.8; https://registry.npmjs.org/accepts/-/accepts-1.3.8.tgz; Неизвестно; MIT; None
  node_modules/accepts/node_modules/negotiator; 0.6.3; https://registry.npmjs.org/negotiator/-/negotiator-0.6.3.tgz; Неизвестно; MIT; None
  node_modules/acorn; 8.14.0; https://registry.npmjs.org/acorn/-/acorn-8.14.0.tgz; Неизвестно; MIT; None
  node_modules/acorn-globals; 7.0.1; https://registry.npmjs.org/acorn-globals/-/acorn-globals-7.0.1.tgz; Неизвестно; MIT; None
  node_modules/acorn-jsx; 5.3.2; https://registry.npmjs.org/acorn-jsx/-/acorn-jsx-5.3.2.tgz; Неизвестно; MIT; None
  node_modules/acorn-walk; 8.3.4; https://registry.npmjs.org/acorn-walk/-/acorn-walk-8.3.4.tgz; Неизвестно; MIT; None
  node_modules/agent-base; 6.0.2; https://registry.npmjs.org/agent-base/-/agent-base-6.0.2.tgz; Неизвестно; MIT; None
  node_modules/ajv; 6.12.6; https://registry.npmjs.org/ajv/-/ajv-6.12.6.tgz; Неизвестно; MIT; None
  node_modules/ajv-formats; 2.1.1; https://registry.npmjs.org/ajv-formats/-/ajv-formats-2.1.1.tgz; Неизвестно; MIT; None
  node_modules/ajv-formats/node_modules/ajv; 8.17.1; https://registry.npmjs.org/ajv/-/ajv-8.17.1.tgz; Неизвестно; MIT; None
  node_modules/ajv-formats/node_modules/json-schema-traverse; 1.0.0; https://registry.npmjs.org/json-schema-traverse/-/json-schema-traverse-1.0.0.tgz; Неизвестно; MIT; None
  node_modules/ansi-escapes; 4.3.2; https://registry.npmjs.org/ansi-escapes/-/ansi-escapes-4.3.2.tgz; Неизвестно; MIT; None
  node_modules/ansi-html-community; 0.0.8; https://registry.npmjs.org/ansi-html-community/-/ansi-html-community-0.0.8.tgz; Неизвестно; Apache-2.0; None
  node_modules/ansi-regex; 5.0.1; https://registry.npmjs.org/ansi-regex/-/ansi-regex-5.0.1.tgz; Неизвестно; MIT; None
  node_modules/ansi-styles; 4.3.0; https://registry.npmjs.org/ansi-styles/-/ansi-styles-4.3.0.tgz; Неизвестно; MIT; None
  node_modules/antd; 5.24.1; https://registry.npmjs.org/antd/-/antd-5.24.1.tgz; Неизвестно; MIT; None
  node_modules/anymatch; 3.1.3; https://registry.npmjs.org/anymatch/-/anymatch-3.1.3.tgz; Неизвестно; ISC; None
  node_modules/arg; 4.1.3; https://registry.npmjs.org/arg/-/arg-4.1.3.tgz; Неизвестно; MIT; None
  node_modules/argparse; 2.0.1; https://registry.npmjs.org/argparse/-/argparse-2.0.1.tgz; Неизвестно; Python-2.0; None
  node_modules/aria-query; 5.3.0; https://registry.npmjs.org/aria-query/-/aria-query-5.3.0.tgz; Неизвестно; Apache-2.0; None
  node_modules/array-buffer-byte-length; 1.0.2; https://registry.npmjs.org/array-buffer-byte-length/-/array-buffer-byte-length-1.0.2.tgz; Неизвестно; MIT; None
  node_modules/array-flatten; 1.1.1; https://registry.npmjs.org/array-flatten/-/array-flatten-1.1.1.tgz; Неизвестно; MIT; None
  node_modules/array-includes; 3.1.8; https://registry.npmjs.org/array-includes/-/array-includes-3.1.8.tgz; Неизвестно; MIT; None
  node_modules/array-union; 2.1.0; https://registry.npmjs.org/array-union/-/array-union-2.1.0.tgz; Неизвестно; MIT; None
  node_modules/array.prototype.findlast; 1.2.5; https://registry.npmjs.org/array.prototype.findlast/-/array.prototype.findlast-1.2.5.tgz; Неизвестно; MIT; None
  node_modules/array.prototype.flat; 1.3.3; https://registry.npmjs.org/array.prototype.flat/-/array.prototype.flat-1.3.3.tgz; Неизвестно; MIT; None
  node_modules/array.prototype.flatmap; 1.3.3; https://registry.npmjs.org/array.prototype.flatmap/-/array.prototype.flatmap-1.3.3.tgz; Неизвестно; MIT; None
  node_modules/array.prototype.tosorted; 1.1.4; https://registry.npmjs.org/array.prototype.tosorted/-/array.prototype.tosorted-1.1.4.tgz; Неизвестно; MIT; None
  node_modules/arraybuffer.prototype.slice; 1.0.4; https://registry.npmjs.org/arraybuffer.prototype.slice/-/arraybuffer.prototype.slice-1.0.4.tgz; Неизвестно; MIT; None
  node_modules/astral-regex; 2.0.0; https://registry.npmjs.org/astral-regex/-/astral-regex-2.0.0.tgz; Неизвестно; MIT; None
  node_modules/async; 3.2.6; https://registry.npmjs.org/async/-/async-3.2.6.tgz; Неизвестно; MIT; None
  node_modules/async-function; 1.0.0; https://registry.npmjs.org/async-function/-/async-function-1.0.0.tgz; Неизвестно; MIT; None
  node_modules/asynckit; 0.4.0; https://registry.npmjs.org/asynckit/-/asynckit-0.4.0.tgz; Неизвестно; MIT; None
  node_modules/available-typed-arrays; 1.0.7; https://registry.npmjs.org/available-typed-arrays/-/available-typed-arrays-1.0.7.tgz; Неизвестно; MIT; None
  node_modules/axios; 1.7.9; https://registry.npmjs.org/axios/-/axios-1.7.9.tgz; Неизвестно; MIT; None
  node_modules/babel-jest; 29.7.0; https://registry.npmjs.org/babel-jest/-/babel-jest-29.7.0.tgz; Неизвестно; MIT; None
  node_modules/babel-plugin-istanbul; 6.1.1; https://registry.npmjs.org/babel-plugin-istanbul/-/babel-plugin-istanbul-6.1.1.tgz; Неизвестно; BSD-3-Clause; None
  node_modules/babel-plugin-istanbul/node_modules/istanbul-lib-instrument; 5.2.1; https://registry.npmjs.org/istanbul-lib-instrument/-/istanbul-lib-instrument-5.2.1.tgz; Неизвестно; BSD-3-Clause; None
  node_modules/babel-plugin-istanbul/node_modules/semver; 6.3.1; https://registry.npmjs.org/semver/-/semver-6.3.1.tgz; Неизвестно; ISC; None
  node_modules/babel-plugin-jest-hoist; 29.6.3; https://registry.npmjs.org/babel-plugin-jest-hoist/-/babel-plugin-jest-hoist-29.6.3.tgz; Неизвестно; MIT; None
  node_modules/babel-plugin-macros; 3.1.0; https://registry.npmjs.org/babel-plugin-macros/-/babel-plugin-macros-3.1.0.tgz; Неизвестно; MIT; None
  node_modules/babel-preset-current-node-syntax; 1.1.0; https://registry.npmjs.org/babel-preset-current-node-syntax/-/babel-preset-current-node-syntax-1.1.0.tgz; Неизвестно; MIT; None
  node_modules/babel-preset-jest; 29.6.3; https://registry.npmjs.org/babel-preset-jest/-/babel-preset-jest-29.6.3.tgz; Неизвестно; MIT; None
  node_modules/balanced-match; 1.0.2; https://registry.npmjs.org/balanced-match/-/balanced-match-1.0.2.tgz; Неизвестно; MIT; None
  node_modules/base64-js; 1.5.1; https://registry.npmjs.org/base64-js/-/base64-js-1.5.1.tgz; Неизвестно; MIT; None
  node_modules/batch; 0.6.1; https://registry.npmjs.org/batch/-/batch-0.6.1.tgz; Неизвестно; MIT; None
  node_modules/binary-extensions; 2.3.0; https://registry.npmjs.org/binary-extensions/-/binary-extensions-2.3.0.tgz; Неизвестно; MIT; None
  node_modules/body-parser; 1.20.3; https://registry.npmjs.org/body-parser/-/body-parser-1.20.3.tgz; Неизвестно; MIT; None
  node_modules/body-parser/node_modules/debug; 2.6.9; https://registry.npmjs.org/debug/-/debug-2.6.9.tgz; Неизвестно; MIT; None
  node_modules/body-parser/node_modules/ms; 2.0.0; https://registry.npmjs.org/ms/-/ms-2.0.0.tgz; Неизвестно; MIT; None
  node_modules/bonjour-service; 1.3.0; https://registry.npmjs.org/bonjour-service/-/bonjour-service-1.3.0.tgz; Неизвестно; MIT; None
  node_modules/boolbase; 1.0.0; https://registry.npmjs.org/boolbase/-/boolbase-1.0.0.tgz; Неизвестно; ISC; None
  node_modules/brace-expansion; 1.1.11; https://registry.npmjs.org/brace-expansion/-/brace-expansion-1.1.11.tgz; Неизвестно; MIT; None
  node_modules/braces; 3.0.3; https://registry.npmjs.org/braces/-/braces-3.0.3.tgz; Неизвестно; MIT; None
  node_modules/browserslist; 4.24.4; https://registry.npmjs.org/browserslist/-/browserslist-4.24.4.tgz; Неизвестно; MIT; None
  node_modules/bs-logger; 0.2.6; https://registry.npmjs.org/bs-logger/-/bs-logger-0.2.6.tgz; Неизвестно; MIT; None
  node_modules/bser; 2.1.1; https://registry.npmjs.org/bser/-/bser-2.1.1.tgz; Неизвестно; Apache-2.0; None
  node_modules/buffer; 6.0.3; https://registry.npmjs.org/buffer/-/buffer-6.0.3.tgz; Неизвестно; MIT; None
  node_modules/buffer-from; 1.1.2; https://registry.npmjs.org/buffer-from/-/buffer-from-1.1.2.tgz; Неизвестно; MIT; None
  node_modules/bundle-name; 4.1.0; https://registry.npmjs.org/bundle-name/-/bundle-name-4.1.0.tgz; Неизвестно; MIT; None
  node_modules/bytes; 3.1.2; https://registry.npmjs.org/bytes/-/bytes-3.1.2.tgz; Неизвестно; MIT; None
  node_modules/cacheable; 1.8.8; https://registry.npmjs.org/cacheable/-/cacheable-1.8.8.tgz; Неизвестно; MIT; None
  node_modules/cacheable/node_modules/keyv; 5.2.3; https://registry.npmjs.org/keyv/-/keyv-5.2.3.tgz; Неизвестно; MIT; None
  node_modules/call-bind; 1.0.8; https://registry.npmjs.org/call-bind/-/call-bind-1.0.8.tgz; Неизвестно; MIT; None
  node_modules/call-bind-apply-helpers; 1.0.2; https://registry.npmjs.org/call-bind-apply-helpers/-/call-bind-apply-helpers-1.0.2.tgz; Неизвестно; MIT; None
  node_modules/call-bound; 1.0.3; https://registry.npmjs.org/call-bound/-/call-bound-1.0.3.tgz; Неизвестно; MIT; None
  node_modules/callsites; 3.1.0; https://registry.npmjs.org/callsites/-/callsites-3.1.0.tgz; Неизвестно; MIT; None
  node_modules/camel-case; 4.1.2; https://registry.npmjs.org/camel-case/-/camel-case-4.1.2.tgz; Неизвестно; MIT; None
  node_modules/camelcase; 5.3.1; https://registry.npmjs.org/camelcase/-/camelcase-5.3.1.tgz; Неизвестно; MIT; None
  node_modules/caniuse-lite; 1.0.30001700; https://registry.npmjs.org/caniuse-lite/-/caniuse-lite-1.0.30001700.tgz; Неизвестно; CC-BY-4.0; None
  node_modules/chalk; 4.1.2; https://registry.npmjs.org/chalk/-/chalk-4.1.2.tgz; Неизвестно; MIT; None
  node_modules/char-regex; 1.0.2; https://registry.npmjs.org/char-regex/-/char-regex-1.0.2.tgz; Неизвестно; MIT; None
  node_modules/chokidar; 4.0.3; https://registry.npmjs.org/chokidar/-/chokidar-4.0.3.tgz; Неизвестно; MIT; None
  node_modules/chrome-trace-event; 1.0.4; https://registry.npmjs.org/chrome-trace-event/-/chrome-trace-event-1.0.4.tgz; Неизвестно; MIT; None
  node_modules/ci-info; 3.9.0; https://registry.npmjs.org/ci-info/-/ci-info-3.9.0.tgz; Неизвестно; MIT; None
  node_modules/cjs-module-lexer; 1.4.3; https://registry.npmjs.org/cjs-module-lexer/-/cjs-module-lexer-1.4.3.tgz; Неизвестно; MIT; None
  node_modules/classnames; 2.5.1; https://registry.npmjs.org/classnames/-/classnames-2.5.1.tgz; Неизвестно; MIT; None
  node_modules/clean-css; 5.3.3; https://registry.npmjs.org/clean-css/-/clean-css-5.3.3.tgz; Неизвестно; MIT; None
  node_modules/clean-css/node_modules/source-map; 0.6.1; https://registry.npmjs.org/source-map/-/source-map-0.6.1.tgz; Неизвестно; BSD-3-Clause; None
  node_modules/cliui; 8.0.1; https://registry.npmjs.org/cliui/-/cliui-8.0.1.tgz; Неизвестно; ISC; None
  node_modules/clone-deep; 4.0.1; https://registry.npmjs.org/clone-deep/-/clone-deep-4.0.1.tgz; Неизвестно; MIT; None
  node_modules/clone-deep/node_modules/is-plain-object; 2.0.4; https://registry.npmjs.org/is-plain-object/-/is-plain-object-2.0.4.tgz; Неизвестно; MIT; None
  node_modules/co; 4.6.0; https://registry.npmjs.org/co/-/co-4.6.0.tgz; Неизвестно; MIT; None
  node_modules/collect-v8-coverage; 1.0.2; https://registry.npmjs.org/collect-v8-coverage/-/collect-v8-coverage-1.0.2.tgz; Неизвестно; MIT; None
  node_modules/color-convert; 2.0.1; https://registry.npmjs.org/color-convert/-/color-convert-2.0.1.tgz; Неизвестно; MIT; None
  node_modules/color-name; 1.1.4; https://registry.npmjs.org/color-name/-/color-name-1.1.4.tgz; Неизвестно; MIT; None
  node_modules/colord; 2.9.3; https://registry.npmjs.org/colord/-/colord-2.9.3.tgz; Неизвестно; MIT; None
  node_modules/colorette; 2.0.20; https://registry.npmjs.org/colorette/-/colorette-2.0.20.tgz; Неизвестно; MIT; None
  node_modules/combined-stream; 1.0.8; https://registry.npmjs.org/combined-stream/-/combined-stream-1.0.8.tgz; Неизвестно; MIT; None
  node_modules/commander; 13.1.0; https://registry.npmjs.org/commander/-/commander-13.1.0.tgz; Неизвестно; MIT; None
  node_modules/commondir; 1.0.1; https://registry.npmjs.org/commondir/-/commondir-1.0.1.tgz; Неизвестно; MIT; None
  node_modules/compressible; 2.0.18; https://registry.npmjs.org/compressible/-/compressible-2.0.18.tgz; Неизвестно; MIT; None
  node_modules/compression; 1.8.0; https://registry.npmjs.org/compression/-/compression-1.8.0.tgz; Неизвестно; MIT; None
  node_modules/compression/node_modules/debug; 2.6.9; https://registry.npmjs.org/debug/-/debug-2.6.9.tgz; Неизвестно; MIT; None
  node_modules/compression/node_modules/ms; 2.0.0; https://registry.npmjs.org/ms/-/ms-2.0.0.tgz; Неизвестно; MIT; None
  node_modules/compute-scroll-into-view; 3.1.1; https://registry.npmjs.org/compute-scroll-into-view/-/compute-scroll-into-view-3.1.1.tgz; Неизвестно; MIT; None
  node_modules/concat-map; 0.0.1; https://registry.npmjs.org/concat-map/-/concat-map-0.0.1.tgz; Неизвестно; MIT; None
  node_modules/connect-history-api-fallback; 2.0.0; https://registry.npmjs.org/connect-history-api-fallback/-/connect-history-api-fallback-2.0.0.tgz; Неизвестно; MIT; None
  node_modules/content-disposition; 0.5.4; https://registry.npmjs.org/content-disposition/-/content-disposition-0.5.4.tgz; Неизвестно; MIT; None
  node_modules/content-type; 1.0.5; https://registry.npmjs.org/content-type/-/content-type-1.0.5.tgz; Неизвестно; MIT; None
  node_modules/convert-source-map; 1.9.0; https://registry.npmjs.org/convert-source-map/-/convert-source-map-1.9.0.tgz; Неизвестно; MIT; None
  node_modules/cookie; 1.0.2; https://registry.npmjs.org/cookie/-/cookie-1.0.2.tgz; Неизвестно; MIT; None
  node_modules/cookie-signature; 1.0.6; https://registry.npmjs.org/cookie-signature/-/cookie-signature-1.0.6.tgz; Неизвестно; MIT; None
  node_modules/copy-to-clipboard; 3.3.3; https://registry.npmjs.org/copy-to-clipboard/-/copy-to-clipboard-3.3.3.tgz; Неизвестно; MIT; None
  node_modules/core-util-is; 1.0.3; https://registry.npmjs.org/core-util-is/-/core-util-is-1.0.3.tgz; Неизвестно; MIT; None
  node_modules/cosmiconfig; 7.1.0; https://registry.npmjs.org/cosmiconfig/-/cosmiconfig-7.1.0.tgz; Неизвестно; MIT; None
  node_modules/create-jest; 29.7.0; https://registry.npmjs.org/create-jest/-/create-jest-29.7.0.tgz; Неизвестно; MIT; None
  node_modules/create-require; 1.1.1; https://registry.npmjs.org/create-require/-/create-require-1.1.1.tgz; Неизвестно; MIT; None
  node_modules/cross-spawn; 7.0.6; https://registry.npmjs.org/cross-spawn/-/cross-spawn-7.0.6.tgz; Неизвестно; MIT; None
  node_modules/css-functions-list; 3.2.3; https://registry.npmjs.org/css-functions-list/-/css-functions-list-3.2.3.tgz; Неизвестно; MIT; None
  node_modules/css-loader; 7.1.2; https://registry.npmjs.org/css-loader/-/css-loader-7.1.2.tgz; Неизвестно; MIT; None
  node_modules/css-select; 4.3.0; https://registry.npmjs.org/css-select/-/css-select-4.3.0.tgz; Неизвестно; BSD-2-Clause; None
  node_modules/css-tree; 3.1.0; https://registry.npmjs.org/css-tree/-/css-tree-3.1.0.tgz; Неизвестно; MIT; None
  node_modules/css-what; 6.1.0; https://registry.npmjs.org/css-what/-/css-what-6.1.0.tgz; Неизвестно; BSD-2-Clause; None
  node_modules/css.escape; 1.5.1; https://registry.npmjs.org/css.escape/-/css.escape-1.5.1.tgz; Неизвестно; MIT; None
  node_modules/cssesc; 3.0.0; https://registry.npmjs.org/cssesc/-/cssesc-3.0.0.tgz; Неизвестно; MIT; None
  node_modules/cssom; 0.5.0; https://registry.npmjs.org/cssom/-/cssom-0.5.0.tgz; Неизвестно; MIT; None
  node_modules/cssstyle; 2.3.0; https://registry.npmjs.org/cssstyle/-/cssstyle-2.3.0.tgz; Неизвестно; MIT; None
  node_modules/cssstyle/node_modules/cssom; 0.3.8; https://registry.npmjs.org/cssom/-/cssom-0.3.8.tgz; Неизвестно; MIT; None
  node_modules/csstype; 3.1.3; https://registry.npmjs.org/csstype/-/csstype-3.1.3.tgz; Неизвестно; MIT; None
  node_modules/data-urls; 3.0.2; https://registry.npmjs.org/data-urls/-/data-urls-3.0.2.tgz; Неизвестно; MIT; None
  node_modules/data-view-buffer; 1.0.2; https://registry.npmjs.org/data-view-buffer/-/data-view-buffer-1.0.2.tgz; Неизвестно; MIT; None
  node_modules/data-view-byte-length; 1.0.2; https://registry.npmjs.org/data-view-byte-length/-/data-view-byte-length-1.0.2.tgz; Неизвестно; MIT; None
  node_modules/data-view-byte-offset; 1.0.1; https://registry.npmjs.org/data-view-byte-offset/-/data-view-byte-offset-1.0.1.tgz; Неизвестно; MIT; None
  node_modules/dayjs; 1.11.13; https://registry.npmjs.org/dayjs/-/dayjs-1.11.13.tgz; Неизвестно; MIT; None
